SMILES,IC50_log
OC(=O)C1CCCCN1CC2=CN=C(S2)C(=O)N3CCC4=C3C=CC=C4C5=CC=C6OCCOC6=C5,4.143134726391533
O=C(N1CCC2=C1C=CC=C2C3=CC=C4OCCOC4=C3)C5=NC=C(CNC6CCOCC6)S5,2.3978952727983707
CC(=O)NCCNCC1=CN=C(S1)C(=O)N2CCC3=C2C=CC=C3C4=CC=C5OCCOC5=C4,2.8903717578961645
N[S](=O)(=O)CCNCC1=CN=C(S1)C(=O)N2CCC3=C2C=CC=C3C4=CC=C5OCCOC5=C4,4.672828834461906
C[S](=O)(=O)NCCNCC1=CN=C(S1)C(=O)N2CCC3=C2C=CC=C3C4=CC=C5OCCOC5=C4,3.8066624897703196
OC1CCC(CC1)NCC2=CN=C(S2)C(=O)N3CCC4=C3C=CC=C4C5=CC=C6OC=NC6=C5,4.3694478524670215
OC(=O)C1CCCN1CC2=CN=C(S2)C(=O)N3CCC4=C3C=CC=C4C5=CC=C6OC=NC6=C5,5.204006687076795
CC1=C(COC2=CC(=C(CN3CCCCC3C(O)=O)C=C2Cl)OCC4=CC=CC(=C4)C#N)C=CC=C1C5=CC=C6OCCOC6=C5,4.04305126783455
CC1=C(COC2=CC(=C(CN3CCCCC3C(=O)N4CCN(CC4)C(=O)OC(C)(C)C)C=C2Cl)OCC5=CC=CC(=C5)C#N)C=CC=C1C6=CC=C7OCCOC7=C6,4.8283137373023015
CC1=C(COC2=CC(=C(CN3CCCCC3C(=O)N4CCNCC4)C=C2Cl)OCC5=CC=CC(=C5)C#N)C=CC=C1C6=CC=C7OCCOC7=C6,4.74493212836325
CC1=C(COC2=CC(=C(CN3CCCCC3C(=O)NO)C=C2Cl)OCC4=CC=CC(=C4)C#N)C=CC=C1C5=CC=C6OCCOC6=C5,3.6888794541139363
CC1=C(COC2=CC(=C(CN3CCCCC3C(=O)NCCN)C=C2Cl)OCC4=CC=CC(=C4)C#N)C=CC=C1C5=CC=C6OCCOC6=C5,2.833213344056216
CC1=C(COC2=CC(=C(CN3CCCCC3C(=O)N4CCNCC4)C=C2Cl)OCC5=CC=CC(=C5)C#N)C=CC=C1C6=CC=CC=C6,4.48863636973214
CC1=C(COC2=CC(=C(CN3CCCCC3C(=O)NO)C=C2Cl)OCC4=CC=CC(=C4)C#N)C=CC=C1C5=CC=CC=C5,4.584967478670572
CC1=C(COC2=CC(=C(CN3CCCCC3C(=O)NCCN)C=C2Cl)OCC4=CC=CC(=C4)C#N)C=CC=C1C5=CC=CC=C5,2.1972245773362196
CC1=C(COC2=CC(=C(CNC(C)(C)C(O)=O)C=C2Cl)OCC3=CC=CC(=C3)C#N)C=CC=C1C4=CC=C5OCCOC5=C4,3.2188758248682006
CC(=O)N1CCN(CC1)CC2=C(OCC3=CC=CC(=C3)C#N)C=C(OCC4=C(C)C(=CC=C4)C5=CC=C6OCCOC6=C5)C(=C2)Cl,6.008813185442595
CC1=C(COC2=CC(=C(CN3CCN(CC3)C4CC4)C=C2Cl)OCC5=CC=CC(=C5)C#N)C=CC=C1C6=CC=C7OCCOC7=C6,6.0112671744041615
CN(C)CCNCC1=C(OCC2=CC=CC(=C2)C#N)C=C(OCC3=C(C)C(=CC=C3)C4=CC=C5OCCOC5=C4)C(=C1)Cl,3.258096538021482
CC1=C(COC2=CC(=C(CN3CC(O)C3)C=C2Cl)OCC4=CC=CC(=C4)C#N)C=CC=C1C5=CC=C6OCCOC6=C5,3.4011973816621555
CCN1CCN(CC1)CC2=C(OCC3=CC=CC(=C3)C#N)C=C(OCC4=C(C)C(=CC=C4)C5=CC=C6OCCOC6=C5)C(=C2)Cl,6.565264970035361
CN1CCN(CC1)CC2=C(OCC3=CC=CC(=C3)C#N)C=C(OCC4=C(C)C(=CC=C4)C5=CC=C6OCCOC6=C5)C(=C2)Cl,5.41610040220442
CC1=C(COC2=CC(=C(CN3CCNCC3)C=C2Cl)OCC4=CC=CC(=C4)C#N)C=CC=C1C5=CC=C6OCCOC6=C5,5.4510384535657
CC1=C(COC2=CC(=C(CNCCNC(=O)OC(C)(C)C)C=C2Cl)OCC3=CC=CC(=C3)C#N)C=CC=C1C4=CC=C5OCCOC5=C4,3.258096538021482
CC1=C(COC2=CC(=C(CN3CCC(C3)C(O)=O)C=C2Cl)OCC4=CC=CC(=C4)C#N)C=CC=C1C5=CC=C6OCCOC6=C5,2.0794415416798357
CC1=C(COC2=CC(=C(CN3CCC(O)C3)C=C2Cl)OCC4=CC=CC(=C4)C#N)C=CC=C1C5=CC=C6OCCOC6=C5,2.70805020110221
CC1=C(COC2=CC(=C(CN3CCC(C3)C(O)=O)C=C2Cl)OCC4=CC=CC(=C4)C#N)C=CC=C1C5=CC=C6OCCOC6=C5,2.70805020110221
CC1=C(COC2=CC(=C(CN3CCC(O)C3)C=C2Cl)OCC4=CC=CC(=C4)C#N)C=CC=C1C5=CC=C6OCCOC6=C5,3.295836866004329
CC1=C(COC2=CC(=C(CN3CC(C3)C(O)=O)C=C2Cl)OCC4=CC=CC(=C4)C#N)C=CC=C1C5=CC=C6OCCOC6=C5,2.6390573296152584
CC1=C(COC2=CC(=C(CN3CC(O)CC3CO)C=C2Cl)OCC4=CC=CC(=C4)C#N)C=CC=C1C5=CC=C6OCCOC6=C5,2.3978952727983707
CC1=C(COC2=CC(=C(CN3CC(O)C(CO)C3)C=C2Cl)OCC4=CC=CC(=C4)C#N)C=CC=C1C5=CC=C6OCCOC6=C5,2.833213344056216
CC1=C(COC2=CC(=C(CN3CCC(O)C3)C=C2Cl)OCC4=CC=CC(=C4)C#N)C=CC=C1C5=CC=C6OCCOC6=C5,2.5649493574615367
CC1=C(COC2=CC(=C(CN3CC(C3)C(O)=O)C=C2Cl)OCC4=CC=CC(=C4)C#N)C=CC=C1C5=CC=CC=C5,3.4339872044851463
CC1=C(COC2=CC(=C(CNC(C)(C)C(O)=O)C=C2Cl)OCC3=CC=CC(=C3)C#N)C=CC=C1C4=CC=CC=C4,2.4849066497880004
CC1=C(COC2=CC(=C(CNC(CO)C(O)=O)C=C2Cl)OCC3=CC=CC(=C3)C#N)C=CC=C1C4=CC=CC=C4,2.0794415416798357
CC(O)C(NCC1=C(OCC2=CC=CC(=C2)C#N)C=C(OCC3=C(C)C(=CC=C3)C4=CC=CC=C4)C(=C1)Cl)C(O)=O,2.0794415416798357
CC(O)C(NCC1=C(OCC2=CC=CC(=C2)C#N)C=C(OCC3=C(C)C(=CC=C3)C4=CC=CC=C4)C(=C1)Cl)C(O)=O,2.6390573296152584
CC1=C(C=CC=C1C2=CC=CC=C2)C3=NN=C(NC4=CC=C(CNCCO)C=C4)O3,6.612041034833092
CC1=C(C=CC=C1C2=CC=CC=C2)C3=NN=C(NC4=CC=C(CNCC(O)=O)C=C4)O3,6.246106765481563
CC(=O)NCCNCC1=CC=CC(=C1)NC2=NN=C(O2)C3=C(C)C(=CC=C3)C4=CC=CC=C4,3.5263605246161616
CC1=C(C=CC=C1C2=CC=CC=C2)C3=NN=C(NC4=CC(=CC=C4)CNCCO)O3,3.332204510175204
CC1=C(C=CC=C1C2=CC=CC=C2)C3=NN=C(NC4=CC(=CC=C4)CNCC(O)=O)O3,3.1780538303479458
CC1=C(C=CC=C1C2=CC=CC=C2)C3=NN=C(NC4=CC(=CC=C4)CNCCN)O3,5.0238805208462765
CC1=C(C=CC=C1C2=CC=CC=C2)C3=NN=C(NC4=CC(=CC=C4)CN5CCC(O)C5)O3,3.828641396489095
CC1=C(C=CC=C1C2=CC=CC=C2)C3=NN=C(NC4=CC(=CC=C4)CNCCCO)O3,4.02535169073515
CN(CCO)CC1=CC=CC(=C1)NC2=NN=C(O2)C3=C(C)C(=CC=C3)C4=CC=CC=C4,4.204692619390966
CC(CO)NCC1=CC=CC(=C1)NC2=NN=C(O2)C3=C(C)C(=CC=C3)C4=CC=CC=C4,4.248495242049359
CC1=C(C=CC=C1C2=CC=CC=C2)C3=NN=C(NC4=CC(=CC=C4)CN5CCOCC5)O3,4.1588830833596715
OCCNCC1=CC=CC(=C1)C(=O)N2CCC3=C2C=CC=C3C4=CC=CC=C4,5.840641657373398
CC(=O)NCCNCC1=CC=CC(=C1)C(=O)N2CCC3=C2C=CC=C3C4=CC=CC=C4,6.61338421837956
OCCNCC1=CC=C(C=C1)C(=O)N2CCC3=C2C=CC=C3C4=CC=CC=C4,5.2574953720277815
CC(=O)NCCNCC1=CC=C(C=C1)C(=O)N2CCC3=C2C=CC=C3C4=CC=CC=C4,6.432940092739179
CC1=CC(=CC=C1CNCCO)C(=O)N2CCC3=C2C=CC=C3C4=CC=CC=C4,5.356586274672012
OCCNCC1=CC=C(C=C1O)C(=O)N2CCC3=C2C=CC=C3C4=CC=CC=C4,5.717027701406222
COC1=CC(=CC=C1CNCCO)C(=O)N2CCC3=C2C=CC=C3C4=CC=CC=C4,4.890349128221754
OCCNCC1=CC=C(C=C1Cl)C(=O)N2CCC3=C2C=CC=C3C4=CC=CC=C4,5.8664680569332965
CC(=O)NCCNCC1=CC=C(C=C1C)C(=O)N2CCC3=C2C=CC=C3C4=CC=CC=C4,6.124683390894205
CC(=O)NCCNCC1=CC=C(C=C1O)C(=O)N2CCC3=C2C=CC=C3C4=CC=CC=C4,6.398594934535208
COC1=CC(=CC=C1CNCCNC(C)=O)C(=O)N2CCC3=C2C=CC=C3C4=CC=CC=C4,5.389071729816501
CC(=O)NCCNCC1=CC=C(C=C1Cl)C(=O)N2CCC3=C2C=CC=C3C4=CC=CC=C4,6.3784261836515865
COC1=CC(=CC=C1CNCCO)C(=O)N2CCC3=C2C=CC=C3C4=CC=CC=C4,5.857933154483459
COC1=CC(=CC=C1OCC2=CC=CC(=C2)C#N)C(=O)N3CCC4=C3C=CC=C4C5=CC=CC=C5,6.429719478039138
COC1=CC(=CC=C1OCC2=CC(=CC=C2)C#N)C(=O)N3CCC4=C3C=CC=C4C5=CC=CC=C5,6.9650803456014065
COC1=CC(=CC=C1CN2CCCCC2C(O)=O)C(=O)N3CCC4=C3C=CC=C4C5=CC=CC=C5,5.6240175061873385
OC(=O)C1CCCN1CC2=CC(=CC=C2OCC3=CC(=CC=C3)C#N)C(=O)N4CCC5=C4C=CC=C5C6=CC=CC=C6,6.349138991379798
OCC(NCC1=CC=C(C=C1CN2CCCCC2C(O)=O)C(=O)N3CCC4=C3C=CC=C4C5=CC=CC=C5)C(O)=O,6.96979066990159
COCCNCC1=CC=CC2=C1CCN2C(=O)C3=CC=C(C(=C3)OC)C4=CC5=C(OCCO5)C=C4,5.41610040220442
COC1=CC(=CC=C1CNCCNC(C)=O)C(=O)N2CCC3=C2C=CC=C3CN4CCCC4CO,6.030685260261263
CC1=C(C=CC=C1C2=CC=CC=C2)C3=NC=CC(=C3)CNCCO,4.867534450455582
CC1=C(C=CC=C1C2=CC=CC=C2)C3=NC=C(CNCCO)C=C3,3.5553480614894135
CC(=O)NCCNCC1=CN=C(C=C1)C2=C(C)C(=CC=C2)C3=CC=CC=C3,3.970291913552122
COC1=C(CNCCNC(C)=O)C=CC(=N1)C2=C(C)C(=CC=C2)C3=CC=CC=C3,2.6390573296152584
COC1=C(CNCCO)C=CC(=N1)C2=C(C)C(=CC=C2)C3=CC=CC=C3,1.3862943611198906
COC1=C(CNC(CO)C(O)=O)C=CC(=N1)C2=C(C)C(=CC=C2)C3=CC=CC=C3,2.833213344056216
COC1=C(CNCC2CCC(=O)N2)C=CC(=N1)C3=C(C)C(=CC=C3)C4=CC=CC=C4,2.6390573296152584
COC1=C(CN(C)CCO)C=CC(=N1)C2=C(C)C(=CC=C2)C3=CC=CC=C3,2.0794415416798357
COC1=C(CNC(C)CO)C=CC(=N1)C2=C(C)C(=CC=C2)C3=CC=CC=C3,1.6094379124341003
COC1=C(CNCCCO)C=CC(=N1)C2=C(C)C(=CC=C2)C3=CC=CC=C3,1.9459101490553132
COC1=C(CN2CCC(O)C2)C=CC(=N1)C3=C(C)C(=CC=C3)C4=CC=CC=C4,2.0794415416798357
COC1=C(CNCCN)C=CC(=N1)C2=C(C)C(=CC=C2)C3=CC=CC=C3,3.044522437723423
COC1=CC(=CC=C1)C2=CC=CC(=C2C)C3=NC(=C(CNCCO)C=C3)OC,2.5649493574615367
COC1=C(CNCCO)C=CC(=N1)C2=C(C)C(=CC=C2)C3=CC=C4OCOC4=C3,2.5649493574615367
COC1=C(CNCCO)C=CC(=N1)C2=C(C)C(=CC=C2)C3=CC=C4OCCOC4=C3,2.0794415416798357
COC1=C(CNCCNC(C)=O)C=CC(=N1)C2=C(C)C(=CC=C2)C3=CC=C4OCCOC4=C3,2.6390573296152584
COC1=C(CNC(CO)C(O)=O)C=CC(=N1)C2=C(C)C(=CC=C2)C3=CC=C4OCCOC4=C3,2.302585092994046
COC1=C(CNCCN)C=CC(=N1)C2=C(C)C(=CC=C2)C3=CC=C4OCCOC4=C3,2.833213344056216
COC1=C(CNCCCO)C=CC(=N1)C2=C(C)C(=CC=C2)C3=CC=C4OCCOC4=C3,2.0794415416798357
COC(=O)C1=C(OC)N=C(C=C1)C2=C(C)C(=CC=C2)C3=CC=CC=C3,5.786897381366708
COC1=C(C=CC(=N1)C2=C(C)C(=CC=C2)C3=CC=CC=C3)C(=O)NCCO,5.7899601708972535
CC1=C(C=CC=C1COC2=CC(=C(CNC(CO)C(O)=O)C=C2Cl)OCC3=CC4=NON=C4C=C3)C5=CC=CC=C5,2.772588722239781
OCC(NCC1=C(OCC2=CC3=NON=C3C=C2)C=C(OCC4=CC=CC(=C4Br)C5=CC=CC=C5)C(=C1)Cl)C(O)=O,0.6931471805599453
OCC(NCC1=C(OCC2=CC3=NON=C3C=C2)C=C(OCC4=CC=CC(=C4Cl)C5=CC=CC=C5)C(=C1)Cl)C(O)=O,1.0986122886681098
OCC(NCC1=C(OCC2=CC3=NON=C3C=C2)C=C(OCC4=CC=CC(=C4F)C5=CC=CC=C5)C(=C1)Cl)C(O)=O,1.3862943611198906
OCC(NCC1=C(OCC2=CC3=NON=C3C=C2)C=C(OCC4=CC=CC(=C4Br)C5=CC=CC=C5)C(=C1)Br)C(O)=O,3.295836866004329
OCC(NCC1=C(OCC2=CC3=NON=C3C=C2)C=C(OCC4=CC=CC(=C4Br)C5=CC=CC=C5)C(=C1)F)C(O)=O,2.0794415416798357
OCC(NCC1=C(OCC2=CC3=NON=C3C=C2)C=C(OCC4=CC=CC(=C4Cl)C5=CC=CC=C5)C(=C1)F)C(O)=O,2.302585092994046
OCC(NCC1=C(OCC2=CC3=NON=C3C=C2)C=C(OCC4=CC=CC(=C4Cl)C5=CC=C(F)C=C5)C(=C1)Cl)C(O)=O,4.02535169073515
OCC(NCC1=C(OCC2=CC3=NON=C3C=C2)C=C(OCC4=CC=CC(=C4Cl)C5=CC=CC(=C5)F)C(=C1)Cl)C(O)=O,1.9459101490553132
OCC(NCC1=C(OCC2=CC3=NON=C3C=C2)C=C(OCC4=CC=CC(=C4Cl)C5=CC=CC(=C5)O)C(=C1)Cl)C(O)=O,4.07753744390572
OCC(NCC1=C(OCC2=CC3=NON=C3C=C2)C=C(OCC4=CC=CC(=C4Cl)C5=CC=C(F)C(=C5)F)C(=C1)Cl)C(O)=O,5.087596335232384
OCCOC1=CC(=CC=C1)C2=C(Cl)C(=CC=C2)COC3=CC(=C(CNC(CO)C(O)=O)C=C3Cl)OCC4=CC5=NON=C5C=C4,4.61512051684126
OCCCOC1=CC(=CC=C1)C2=C(Cl)C(=CC=C2)COC3=CC(=C(CNC(CO)C(O)=O)C=C3Cl)OCC4=CC5=NON=C5C=C4,4.110873864173311
OCC(NCC1=C(OCC2=CC3=NON=C3C=C2)C=C(OCC4=CC=CC(=C4Br)C5=CC=CC(=C5)F)C(=C1)Cl)C(O)=O,2.0794415416798357
COC1=CC(=CC=C1)C2=C(Br)C(=CC=C2)COC3=CC(=C(CNC(CO)C(O)=O)C=C3Cl)OCC4=CC5=NON=C5C=C4,2.0794415416798357
OCC(NCC1=C(OCC2=CC3=NON=C3C=C2)C=C(OCC4=CC=CC(=C4Br)C5=CC=CC(=C5)Cl)C(=C1)Cl)C(O)=O,3.1780538303479458
OCCCOC1=CC(=CC=C1)C2=C(Br)C(=CC=C2)COC3=CC(=C(CNC(CO)C(O)=O)C=C3Cl)OCC4=CC5=NON=C5C=C4,3.6888794541139363
CCOC(=O)C(CO)NCC1=C(OCC2=CC3=NON=C3C=C2)C=C(OCC4=CC=CC(=C4Br)C5=CC=CC=C5)C(=C1)Cl,6.052089168924417
OCC(NCC1=C(OCC2=CC3=NON=C3C=C2)C=C(OCC4=CC=CC(=C4Br)C5=CC=CC=C5)C(=C1)Cl)C(O)=O,1.0986122886681098
OC(=O)C1CCCCN1CC2=C(OCC3=CC4=NON=C4C=C3)C=C(OCC5=CC=CC(=C5Br)C6=CC=CC=C6)C(=C2)Cl,2.772588722239781
O[S](=O)(=O)CCNCC1=C(OCC2=CC3=NON=C3C=C2)C=C(OCC4=CC=CC(=C4Br)C5=CC=CC=C5)C(=C1)Cl,3.295836866004329
OC1CC(N(C1)CC2=C(OCC3=CC4=NON=C4C=C3)C=C(OCC5=CC=CC(=C5Br)C6=CC=CC=C6)C(=C2)Cl)C(O)=O,3.1780538303479458
OCCNCC1=C(OCC2=CC3=NON=C3C=C2)C=C(OCC4=CC=CC(=C4Br)C5=CC=CC=C5)C(=C1)Cl,3.4339872044851463
OC(=O)C1CN(C1)CC2=C(OCC3=CC4=NON=C4C=C3)C=C(OCC5=CC=CC(=C5Br)C6=CC=CC=C6)C(=C2)Cl,3.9512437185814275
OC1CCN(CC1)CC2=C(OCC3=CC4=NON=C4C=C3)C=C(OCC5=CC=CC(=C5Br)C6=CC=CC=C6)C(=C2)Cl,6.960347729101308
OCC(O)CNCC1=C(OCC2=CC3=NON=C3C=C2)C=C(OCC4=CC=CC(=C4Br)C5=CC=CC=C5)C(=C1)Cl,2.70805020110221
OCC(O)CNCC1=C(OCC2=CC3=NON=C3C=C2)C=C(OCC4=CC=CC(=C4Br)C5=CC=CC=C5)C(=C1)Cl,2.772588722239781
OC1CCC(CC1)NCC2=C(OCC3=CC4=NON=C4C=C3)C=C(OCC5=CC=CC(=C5Br)C6=CC=CC=C6)C(=C2)Cl,4.04305126783455
CC(=O)NCCNCC1=C(OCC2=CC3=NON=C3C=C2)C=C(OCC4=CC=CC(=C4Br)C5=CC=CC=C5)C(=C1)Cl,4.859812404361672
OC(=O)CNCC1=C(OCC2=CC3=NON=C3C=C2)C=C(OCC4=CC=CC(=C4Br)C5=CC=CC=C5)C(=C1)Cl,3.5263605246161616
N[S](=O)(=O)CCNCC1=C(OCC2=CC3=NON=C3C=C2)C=C(OCC4=CC=CC(=C4Br)C5=CC=CC=C5)C(=C1)Cl,5.831882477283517
ClC1=CC(=C(OCC2=CC3=NON=C3C=C2)C=C1OCC4=CC=CC(=C4Cl)C5=CC=CC=C5)CNCCN6CCCCC6,5.673323267171493
ClC1=CC(=C(OCC2=CC3=NON=C3C=C2)C=C1OCC4=CC=CC(=C4Cl)C5=CC=CC=C5)CNCC6CCC(=O)N6,3.091042453358316
CC(C)(C)OCC(NCC1=C(OCC2=CC3=NON=C3C=C2)C=C(OCC4=CC=CC(=C4Cl)C5=CC=CC=C5)C(=C1)Cl)C(=O)NC(CO)C(O)=O,5.973809611869261
CC(=O)NCCNC1=NC=NC(=N1)OCC2=CC=CC(=C2C)C3=CC=CC=C3,4.74493212836325
CC1=C(C=CC=C1COC2=NC(=NC=N2)NCCN[S](C)(=O)=O)C3=CC=CC=C3,5.484796933490655
CC1=C(C=CC=C1COC2=NC(=NC=N2)NCCN[S](N)(=O)=O)C3=CC=CC=C3,6.311734809152915
CC(=O)NCCNC1=NC(=NC(=N1)OCC2=CC=CC(=C2C)C3=CC=CC=C3)Cl,5.752572638825633
